cgpa,backlog_history,attendance_percentage,DSA_problems_solved,GitHub_repos,hackathons_participated,development_projects_count,AI_ML_projects,internships_completed,resume_score,communication_skills,aptitude_score,mock_interview_score,college_tier,branch,coding_score,ai_readiness_score,interview_readiness
-0.11934521207687125,-0.5776517352552456,-1.0287720081881013,-1.574387570376063,0.14225562644721404,-0.3337849963384994,-0.9105774033632694,0.13257118175138594,-0.5087094372539096,0.031099209882096884,0.28452148942596367,1.3864721660745334,0.12833787079608117,0.8893381918720762,4,6.0,6.94,89.65
-2.1404386355259004,-0.5776517352552456,0.31716241607745477,-0.6942952391203676,-0.4000795608982276,0.21097443103207678,-0.15066102180728866,0.6642169218515865,0.6590195069521081,-0.1716159596952777,-1.7375071596970593,-0.9438163796500545,1.0169284697798309,-0.48768737463367745,5,6.8,8.41,79.15
0.14067850322066439,0.6565413577608333,0.44773814380471144,-0.19024235849210577,0.9015248887308324,0.755733858402653,0.22929716897070174,0.13257118175138594,-0.5087094372539096,0.1662426562670133,-0.26694086942576983,0.512613961427813,,0.8893381918720762,4,8.415,6.73,
-0.47392300566442114,-0.5776517352552456,0.1664981148536984,0.7618575271390555,-0.508546598367316,-1.4233038510796516,-0.5306192125852791,0.13257118175138594,-1.0925739093569184,-0.5094745756575687,0.5602526688518304,-0.1427796920572274,-1.2045480276795435,0.8893381918720762,5,6.61,9.96,78.15
0.5307140761669684,-0.5776517352552456,1.0704839221962366,-1.8064119122525644,0.3591897013853907,1.300493285773229,-0.15066102180728866,-0.3990745583488147,0.6590195069521081,0.6392447186142207,0.28452148942596367,-1.3807454819734148,0.3504855205420186,-0.48768737463367745,5,6.705,8.88,82.85
-0.8166815394657185,-0.5776517352552456,1.9744697295387748,-0.39026334286840014,,-1.4233038510796516,-0.5306192125852791,-0.9307202984490154,-0.5087094372539096,-1.1851918075821508,-1.369865587129237,0.1485063761583461,-0.16785899553183542,-0.48768737463367745,1,,7.81,76.1
0.3770636989456973,-0.5776517352552456,1.4320782451332528,0.1457928952600688,1.118458963669009,0.755733858402653,0.22929716897070174,1.1958626619517871,-0.5087094372539096,0.9095316113840535,0.652163061993786,0.002863342050559348,0.42453473712399775,0.8893381918720762,5,9.325,11.95,89.7
0.28250962065568413,0.6565413577608333,0.20667526184670065,-0.9743246172471798,-0.833947710774581,0.755733858402653,-0.15066102180728866,-0.3990745583488147,0.6590195069521081,0.9771033345765117,1.295535813987475,0.8767215466972799,-0.7602527281876685,0.8893381918720762,5,5.925,8.48,89.85
0.577991115311975,-0.5776517352552456,-1.0589048684328521,1.633949019019699,1.9861952634217157,1.300493285773229,2.509046313638644,0.13257118175138594,1.8267484511581258,0.9771033345765117,-0.7264928351355479,-0.21560120911112077,-0.16785899553183542,-1.864712941139431,3,11.655,7.69,83.0
-0.14298373164937506,-0.5776517352552456,0.9298639077207315,-1.3423632284995615,0.2507226639163024,-1.4233038510796516,-0.9105774033632694,-1.462366038549216,-1.0925739093569184,-1.1176200843896924,-1.0022240145614145,0.29414941026613284,-2.3152862764092306,0.8893381918720762,3,5.095,7.93,69.1
1.5235318982121056,1.8907344507769124,0.015833813629942035,0.0817861802596546,-0.4000795608982276,0.21097443103207678,-0.9105774033632694,-1.462366038549216,-1.0925739093569184,-1.1176200843896924,0.8359838482776972,1.3864721660745334,-0.5381050784417312,0.8893381918720762,1,5.985,12.14,85.05
0.09340146407565782,-0.5776517352552456,0.5280924377907146,1.1538986565165925,-0.6170136358364042,-0.8785444237090755,-0.9105774033632694,-0.3990745583488147,-1.0925739093569184,-1.8609090395067327,-0.3588512625677254,0.6582569955355997,-0.3159574286957937,0.8893381918720762,2,6.555,9.7,78.0
0.4479792576632066,-0.5776517352552456,0.9298639077207315,-0.43026753974365906,-1.8101510479963758,0.21097443103207678,-2.0504519756972406,-0.9307202984490154,-1.6764383814599273,-1.3203352539670672,1.2036254208455195,0.9495430637511733,1.3131253361077475,0.8893381918720762,2,4.165,10.15,91.45
0.16431702279316715,-0.5776517352552456,-0.6069119647615832,-1.006327974747387,2.8539315631744224,0.21097443103207678,2.8890045044166346,2.7907998822523887,1.8267484511581258,0.9771033345765117,-0.26694086942576983,0.6582569955355997,-2.463384709573189,-0.48768737463367745,1,11.805,11.82,77.95
-0.23753780993938822,-0.5776517352552456,0.7691553197487239,-0.7102969178704712,0.6845908137926556,-0.8785444237090755,0.9892135505266826,1.1958626619517871,1.8267484511581258,0.9771033345765117,-1.0022240145614145,0.9495430637511733,0.12833787079608117,-0.48768737463367745,3,8.09,8.55,87.45
-1.0885245145495055,-0.5776517352552456,-1.0890377286776045,-0.6302885241199534,2.5285304507671573,-0.3337849963384994,2.509046313638644,0.6642169218515865,2.9944773953641435,0.9771033345765117,0.28452148942596367,0.9495430637511733,-0.5381050784417312,0.8893381918720762,4,10.39,6.22,88.25
-1.726764543007094,-0.5776517352552456,-0.15491906109031403,-0.8783145447465585,0.5761237763235674,0.21097443103207678,0.6092553597486922,-0.3990745583488147,0.07515503484909927,0.6392447186142207,-0.7264928351355479,-0.3612442432189075,-2.2412370598272515,-0.48768737463367745,1,7.385,9.12,73.1
-0.7221274611757054,-0.5776517352552456,0.23680812209145166,1.3939238377681458,-0.07467844849096263,0.755733858402653,-0.15066102180728866,-0.3990745583488147,-0.5087094372539096,0.6392447186142207,1.295535813987475,-1.3807454819734148,-0.01976056236787712,-0.48768737463367745,1,8.105,12.05,84.1
0.6252681544569816,0.6565413577608333,2.2155326114967857,-0.9023170628717138,-1.8101510479963758,0.755733858402653,-1.6704937849192503,-1.462366038549216,-1.6764383814599273,-1.5906221467369,0.652163061993786,-1.1622809308117348,,0.8893381918720762,5,3.97,10.58,
0.23523258151067755,0.6565413577608333,-0.8781077069643448,0.40181975526172564,-0.07467844849096263,-1.4233038510796516,-1.29053559414126,-0.3990745583488147,0.07515503484909927,-0.03647251331036131,-1.0941344077033701,-0.7981733455422678,-0.01976056236787712,-1.864712941139431,4,6.235,7.99,77.6
0.577991115311975,-0.5776517352552456,-0.3256719358105715,-0.07823060724138091,-0.833947710774581,0.21097443103207678,-0.5306192125852791,-0.9307202984490154,0.07515503484909927,0.7743881649991371,-0.7264928351355479,-1.1622809308117348,-0.7602527281876685,0.8893381918720762,0,5.885,9.06,76.75
-0.5093807850231753,0.6565413577608333,1.2914582306577462,0.0017777865091368524,0.5761237763235674,1.300493285773229,0.6092553597486922,0.13257118175138594,1.242883979055117,0.9771033345765117,1.0198046345616083,0.8767215466972799,-1.7969417603353766,0.8893381918720762,3,8.585,7.82,84.9
0.27069036086943277,0.6565413577608333,0.9901296282102334,-0.13423648286674333,-1.1593488231818458,0.755733858402653,-1.6704937849192503,-0.9307202984490154,-1.0925739093569184,-2.4690545482388564,-0.6345824419935923,0.36697092732002623,-0.6862035116056895,-0.48768737463367745,3,5.3,7.86,72.95
-2.010426777877133,-0.5776517352552456,1.532521112615757,-1.822413591002668,-0.6170136358364042,-0.8785444237090755,-0.9105774033632694,-0.3990745583488147,-0.5087094372539096,0.5041012722293042,-1.4617759802711925,0.29414941026613284,-1.5007448940074601,-0.48768737463367745,4,4.695,9.09,75.94999999999999
-1.2776326711295318,-0.5776517352552456,-1.1191705889223555,1.3139154440176282,-0.833947710774581,-1.4233038510796516,-0.5306192125852791,-1.462366038549216,0.6590195069521081,0.9771033345765117,0.008790310000096913,1.1680076149128533,-0.8343019447696477,-0.48768737463367745,1,5.905,7.35,87.05
-1.6440297245033322,-0.5776517352552456,0.3372509895739559,0.29780884338605257,1.3353930386071857,-1.4233038510796516,0.6092553597486922,0.13257118175138594,-1.0925739093569184,0.4365295490368461,1.295535813987475,-1.9633176184045618,0.12833787079608117,0.8893381918720762,3,8.47,11.35,82.10000000000001
1.0625807665482911,-0.5776517352552456,-1.0789934419293534,0.22580128901058658,,0.21097443103207678,2.509046313638644,3.8540913624527904,2.9944773953641435,0.9771033345765117,-3.2999838431103043,-0.1427796920572274,0.3504855205420186,-0.48768737463367745,1,,13.08,78.35
0.5070755565944646,0.6565413577608333,-1.8423592347963857,-0.5662818091195392,0.03378858897812571,-0.8785444237090755,0.6092553597486922,-0.3990745583488147,-0.5087094372539096,-0.3067594060801941,-0.450761655709681,0.6582569955355997,-1.3526464608435018,-1.864712941139431,3,6.68,10.38,78.15
-0.42664596651941455,3.124927543792991,1.110661069189239,-1.3743665859997685,-0.833947710774581,0.755733858402653,-1.29053559414126,-0.3990745583488147,-0.5087094372539096,-1.5906221467369,-0.9103136214194589,-2.036139135458455,0.42453473712399775,-1.864712941139431,3,5.225,9.51,71.05
0.04612442493065124,-0.5776517352552456,-0.04443190685955994,0.6658474546384342,1.0099919261999206,0.21097443103207678,-0.15066102180728866,0.13257118175138594,0.6590195069521081,0.7743881649991371,-1.1860448008453257,0.29414941026613284,0.12833787079608117,0.8893381918720762,5,8.7,11.34,84.10000000000001
0.7080029729607433,3.124927543792991,-0.1147419140973132,-0.25424907349251996,-2.0270851229345523,0.21097443103207678,-2.0504519756972406,-1.462366038549216,-1.0925739093569184,-0.7797614684274015,0.5602526688518304,-0.21560120911112077,0.20238708737806033,0.8893381918720762,5,3.825,7.36,82.8
-0.6039348633131885,1.8907344507769124,-0.5767791045168321,-0.862312865996455,-0.2916125234291393,0.21097443103207678,-0.5306192125852791,0.6642169218515865,-0.5087094372539096,-0.37433112927265233,0.37643188256791926,0.22132789321223947,0.2764363039600395,-0.48768737463367745,3,6.645,12.07,85.3
-1.2185363721982738,-0.5776517352552456,-1.239702029901361,-0.5182767728692286,-1.1593488231818458,0.21097443103207678,-0.9105774033632694,-0.3990745583488147,-0.5087094372539096,0.9095316113840535,0.9278942414196528,-0.7253518284883744,0.42453473712399775,0.8893381918720762,0,5.41,7.83,87.95
-0.04842965335936191,-0.5776517352552456,-1.5209420588523725,0.3298122008862597,-0.7254806733054926,-1.4233038510796516,-1.29053559414126,-0.3990745583488147,-0.5087094372539096,-1.1851918075821508,-2.013238339122926,1.3864721660745334,0.7947808200338935,-1.864712941139431,0,5.59,9.82,82.5
-0.533019304595679,-0.5776517352552456,0.12632096786069755,-0.16623984036695044,0.3591897013853907,-0.3337849963384994,0.22929716897070174,0.13257118175138594,1.8267484511581258,0.9771033345765117,-1.4617759802711925,-0.1427796920572274,1.3131253361077475,0.8893381918720762,4,7.53,7.55,87.25
0.6843644533882385,-0.5776517352552456,0.09618810761594657,1.809967485270838,0.2507226639163024,-0.8785444237090755,0.9892135505266826,2.2591541421521883,1.8267484511581258,0.9771033345765117,0.7440734551357416,-0.1427796920572274,1.3131253361077475,-0.48768737463367745,0,9.765,17.5,93.25
2.681819357264766,0.6565413577608333,-0.25536192857281825,1.601945661519492,2.203129338359892,0.21097443103207678,2.509046313638644,0.6642169218515865,1.8267484511581258,0.9771033345765117,0.46834227570987486,0.002863342050559348,0.9428792531978518,-1.864712941139431,1,11.685,7.2,91.5
-0.6630311622444464,-0.5776517352552456,0.5682695847837154,0.15379373463512058,1.3353930386071857,-0.8785444237090755,2.509046313638644,1.7275084020519877,1.242883979055117,0.9771033345765117,-0.6345824419935923,-0.8709948625961612,-0.464055861859752,0.8893381918720762,1,10.08,9.92,79.8
-0.1311644718631237,-0.5776517352552456,-0.9785505744468491,-0.574282648494591,0.14225562644721404,0.21097443103207678,-0.5306192125852791,-1.462366038549216,-0.5087094372539096,-1.252763530774609,-2.840431877400526,-0.5797087943805876,-0.7602527281876685,-0.48768737463367745,4,6.225,7.22,67.0
-0.4502844860919173,3.124927543792991,-1.5510749190971236,-1.3343623891245098,0.3591897013853907,-0.3337849963384994,0.6092553597486922,0.6642169218515865,0.07515503484909927,0.09867093307455509,-1.553686373413148,-1.817674584296775,-0.6862035116056895,0.8893381918720762,3,7.2,9.13,70.55
-0.0011526142143553362,0.6565413577608333,0.015833813629942035,-1.214349798498733,-0.6170136358364042,-0.3337849963384994,-0.5306192125852791,-0.3990745583488147,0.07515503484909927,-0.7797614684274015,0.652163061993786,0.1485063761583461,0.572633170287956,0.8893381918720762,1,5.425,9.46,85.8
1.3107852220595764,-0.5776517352552456,0.8896867607277292,-1.3503640678746132,1.0099919261999206,-0.3337849963384994,0.9892135505266826,0.6642169218515865,-0.5087094372539096,-0.5770462988500269,-0.17503047628381427,1.3864721660745334,-0.24190821211381455,0.8893381918720762,0,7.94,7.82,85.10000000000001
0.9089303893270211,-0.5776517352552456,0.1363652546089474,0.3058096827611043,-0.508546598367316,1.8452527131438052,-0.9105774033632694,0.13257118175138594,0.07515503484909927,0.7068164418066789,0.7440734551357416,1.3864721660745334,0.12833787079608117,0.8893381918720762,2,7.375,10.17,92.9
0.43615999787695525,-0.5776517352552456,0.2669409823362026,1.0978927808912302,-0.2916125234291393,-1.4233038510796516,0.22929716897070174,-0.3990745583488147,-0.5087094372539096,0.7743881649991371,-1.1860448008453257,0.07568485910445272,1.0169284697798309,-0.48768737463367745,0,7.07,8.67,86.95
0.47161777723571047,0.6565413577608333,-0.33571622255882283,-0.7423002753706783,0.03378858897812571,-1.4233038510796516,-0.9105774033632694,-0.9307202984490154,-1.0925739093569184,0.23381437945947148,1.295535813987475,0.22132789321223947,-0.09380977894985626,-1.864712941139431,5,5.52,8.01,88.1
-0.1311644718631237,-0.5776517352552456,-2.2240421312299024,1.6899548946450615,-0.9424147482436692,0.21097443103207678,-0.5306192125852791,-0.9307202984490154,-0.5087094372539096,-1.1176200843896924,-0.3588512625677254,-1.235102447865628,1.1650269029437892,0.8893381918720762,0,6.89,8.58,79.7
-1.2067171124120215,-0.5776517352552456,-0.3959819430483248,-0.03022557099107025,0.14225562644721404,0.755733858402653,-0.5306192125852791,0.13257118175138594,-0.5087094372539096,-0.5094745756575687,0.5602526688518304,0.4397924443739196,0.3504855205420186,-0.48768737463367745,0,7.515,8.21,86.44999999999999
-0.3557304078019041,0.6565413577608333,0.9097753342242304,0.5058306671373988,-0.18314548596005095,-0.8785444237090755,-0.15066102180728866,0.6642169218515865,0.6590195069521081,0.9771033345765117,1.295535813987475,0.29414941026613284,,-0.48768737463367745,0,7.35,10.81,
0.7789185316782516,-0.5776517352552456,-1.330100610635614,0.16179457401017236,-1.7016840105272875,1.300493285773229,-0.9105774033632694,-0.9307202984490154,-1.0925739093569184,-1.8609090395067327,0.37643188256791926,0.1485063761583461,-0.3159574286957937,-1.864712941139431,5,5.485,12.1,78.25
1.7126400547921319,0.6565413577608333,-0.8178419864748429,-1.2943581922492509,-0.7254806733054926,-1.4233038510796516,-0.15066102180728866,-0.3990745583488147,-0.5087094372539096,-0.1716159596952777,1.295535813987475,-0.5797087943805876,0.054288654214102026,0.8893381918720762,2,5.025,8.21,84.75
-0.8757778383969765,-0.5776517352552456,-2.5153264469291643,0.7298541696388484,0.6845908137926556,-1.4233038510796516,0.22929716897070174,0.13257118175138594,1.242883979055117,0.9771033345765117,1.295535813987475,0.8767215466972799,1.3131253361077475,0.8893381918720762,0,7.99,8.97,98.25
-0.4384652263056659,-0.5776517352552456,-1.1995248829083587,-0.05422808911622558,-0.833947710774581,-0.3337849963384994,-0.9105774033632694,0.13257118175138594,-0.5087094372539096,0.031099209882096884,0.5602526688518304,1.3864721660745334,1.3131253361077475,-0.48768737463367745,2,6.05,9.68,95.2
-1.4076445287783002,-0.5776517352552456,0.10623239436419643,0.6658474546384342,-0.4000795608982276,-0.8785444237090755,-0.15066102180728866,-0.3990745583488147,-0.5087094372539096,-1.252763530774609,0.37643188256791926,1.3864721660745334,-0.8343019447696477,0.8893381918720762,5,6.75,10.43,82.2
2.043579328807177,0.6565413577608333,0.5481810112872156,0.12979121650996525,1.4438600760762739,-0.8785444237090755,1.7491299320826634,0.6642169218515865,1.242883979055117,0.9771033345765117,0.652163061993786,0.5854354784817064,-1.5007448940074601,0.8893381918720762,0,9.365,11.86,84.1
-0.14298373164937506,-0.5776517352552456,-1.350189184132115,0.10578869838480993,-1.1593488231818458,-0.3337849963384994,-1.29053559414126,-1.462366038549216,-1.0925739093569184,-1.1176200843896924,0.8359838482776972,0.1485063761583461,0.054288654214102026,0.8893381918720762,1,4.95,7.22,83.2
0.16431702279316715,-0.5776517352552456,-1.7720492275586333,0.4098205946367774,-2.0270851229345523,0.21097443103207678,-0.9105774033632694,-1.462366038549216,0.07515503484909927,0.7743881649991371,1.295535813987475,-0.1427796920572274,0.7207316034519143,0.8893381918720762,1,4.69,9.04,91.75
0.14067850322066439,1.8907344507769124,0.7189338860074718,0.42582227338688095,-0.2916125234291393,-0.8785444237090755,0.6092553597486922,0.13257118175138594,-0.5087094372539096,-0.1716159596952777,-0.6345824419935923,0.002863342050559348,-2.019089410081314,-0.48768737463367745,1,7.25,11.67,73.1
-0.0247911337868581,0.6565413577608333,-0.33571622255882283,-0.7583019541207818,1.4438600760762739,1.300493285773229,1.369171741304673,0.6642169218515865,1.242883979055117,0.9771033345765117,0.28452148942596367,1.1680076149128533,-1.5007448940074601,0.8893381918720762,0,9.46,10.69,85.1
0.05794368471690262,-0.5776517352552456,0.9901296282102334,0.39381891588667384,0.03378858897812571,1.300493285773229,0.22929716897070174,1.1958626619517871,-0.5087094372539096,-0.3067594060801941,-1.7375071596970593,-0.652530311434481,-1.9450401934993349,-0.48768737463367745,4,8.68,11.69,67.75
0.14067850322066439,0.6565413577608333,-0.34576050930707264,0.7298541696388484,-0.2916125234291393,-0.3337849963384994,-0.5306192125852791,0.13257118175138594,0.6590195069521081,0.7068164418066789,1.295535813987475,-0.1427796920572274,0.4985839537059769,-1.864712941139431,3,7.19,8.18,90.65
-1.313090450488287,0.6565413577608333,-1.0890377286776045,-0.19824319786715755,-1.484749935589111,-0.3337849963384994,-0.15066102180728866,-0.3990745583488147,0.6590195069521081,0.9771033345765117,-0.450761655709681,0.512613961427813,-0.464055861859752,0.8893381918720762,4,5.41,13.11,85.05
1.239869663342066,0.6565413577608333,-0.5868233912650834,0.20179877088543124,0.6845908137926556,-1.4233038510796516,0.22929716897070174,1.7275084020519877,0.07515503484909927,-0.10404423650281952,-0.26694086942576983,-0.3612442432189075,0.3504855205420186,0.8893381918720762,0,8.41,14.15,82.64999999999999
-0.2138992903668844,-0.5776517352552456,1.2613253704129952,0.6818491333885378,-0.07467844849096263,1.8452527131438052,-0.9105774033632694,-0.9307202984490154,-1.0925739093569184,-0.7121897452349433,1.295535813987475,0.6582569955355997,-0.5381050784417312,0.8893381918720762,4,7.51,4.36,85.0
-0.0247911337868581,-0.5776517352552456,1.673141127091262,0.017779465259240405,1.9861952634217157,1.300493285773229,2.129088122860654,1.1958626619517871,-0.5087094372539096,0.8419598881915953,0.28452148942596367,1.31365064902064,-1.5747941105894392,-1.864712941139431,2,10.995,7.68,84.9
